ID de la compétence parente;ID;Nom abrégé;Description;Format de description;Valeurs du barème;configuration du barème;Type de règle de compétence (optionnelle);Règle d'objectif (optionnelle);Règle de paramétrage (optionnelle);IDs des compétences croisées associées;ID d'exportation (optionnel);Est un référentiel;Taxonomie
1.4.4.3.0.0;1.4.4.3.0.5;Proposer des conseils et recommandations en matière fiscale pour les sociétés relevant de l’impôt sur les sociétés. ;;1;;;;;;;;;
1.4.4.0.0.0;1.4.4.4.0.0;4.4 Réductions, exonérations et crédits d’impôts ;<h5>Sens et portée de l’étude</h5><p>Le législateur utilise fréquemment le droit fiscal comme outil incitatif en direction des entreprises pour favoriser leur création, développer l’investissement ou la recherche. À côté de mesures conjoncturelles ou temporaires, certains dispositifs se sont pérennisés. </p><p><h5>Savoirs associés</h5></p><p>* Exonérations d’impôts. </p><p>* Réductions et crédits d’impôts accordés aux entreprises. </p>;1;;;;;;;;;
1.4.4.4.0.0;1.4.4.4.0.1;Identifier l’intérêt pour l’État d’accorder des réductions, exonérations et crédits d’impôts. ;;1;;;;;;;;;
1.4.4.4.0.0;1.4.4.4.0.2;Repérer les différentes dispositions de faveur à partir d’une documentation fiscale et en déterminer l’impact. ;;1;;;;;;;;;
1.4.0.0.0.0;1.4.5.0.0.0;5- Taxe sur la valeur ajoutée (35 heures) ;"<h5>Sens et portée de l’étude</h5><p>Principale recette fiscale du budget de l’État, la taxe sur la valeur ajoutée (TVA) constitue le premier impôt sur la dépense. Son étude prend une importance particulière du fait de son caractère général et de son application dans l’ensemble des États de l’Union européenne. En principe, fiscalement « neutre » pour l’entreprise, sa détermination, sa déclaration et son paiement n’en constituent pas moins une charge administrative pour l’entreprise. </p><p><h5>Savoirs associés</h5></p><p>* Champ d’application.  </p><p>* Territorialité de la taxe sur la valeur ajoutée. </p><p>* Taxe sur la valeur ajoutée exigible : fait générateur, exigibilité, base et taux. </p><p>* Taxe sur la valeur ajoutée déductible : conditions générales de déduction, coefficient de déduction, secteurs distincts d’activité. </p><p>* Régularisations de la taxe sur la valeur ajoutée.  - Régimes particuliers de taxe sur la valeur ajoutée : opérations immobilières ; biens d’occasion ; locations immobilières ; auto liquidation. </p><p>* Régimes réels d’imposition (normal et simplifié) et franchise en base. </p><p>* Liquidation et déclaration de la taxe sur la valeur ajoutée. </p><p>* Modalités de règlement de la TVA et traitement du crédit de TVA. </p>";1;;;;;;;;;
1.4.5.0.0.0;1.4.5.0.0.1;Qualifier les opérations et justifier les règles applicables en matière de taxe sur la valeur ajoutée. ;;1;;;;;;;;;
1.4.5.0.0.0;1.4.5.0.0.2;Déterminer et mettre en œuvre, dans une situation donnée, les mécanismes d’exigibilité, de déduction et de régularisation de la taxe sur la valeur ajoutée. - Déterminer le montant de la taxe sur la valeur ajoutée due ou du crédit de taxe sur la valeur ajoutée. ;;1;;;;;;;;;
1.4.5.0.0.0;1.4.5.0.0.3;Justifier l’intérêt de prendre des options en matière de taxe sur la valeur ajoutée.  ;;1;;;;;;;;;
1.4.0.0.0.0;1.4.6.0.0.0;6- Taxes assises sur les salaires (5 heures) ;"<h5>Sens et portée de l’étude</h5><p>Les salaires versés par les entreprises servent d’assiette à différents prélèvements. Ces impositions constituent une charge importante pour les entreprises. </p><p><h5>Savoirs associés</h5>. </p><p>* Champ d’application, détermination de l’assiette, calcul de l’impôt dans le cadre des situations les plus courantes pour l’entreprise : </p><p>* taxe sur les salaires ; - taxe d’apprentissage ; </p><p>* participation des employeurs au financement de la formation professionnelle continue ; </p><p>* participation des employeurs au financement de la construction. </p>";1;;;;;;;;;
1.4.6.0.0.0;1.4.6.0.0.1;Expliquer le champ d’application de ces taxes. ;;1;;;;;;;;;
1.4.6.0.0.0;1.4.6.0.0.2;Déterminer et justifier l’assiette. ;;1;;;;;;;;;
1.4.6.0.0.0;1.4.6.0.0.3;Expliquer les principes de calcul en s’appuyant sur une documentation. ;;1;;;;;;;;;
1.4.0.0.0.0;1.4.7.0.0.0;7- Imposition du patrimoine (15 heures) ;<h5>Sens et portée de l’étude</h5><p>Dans le système fiscal français, c’est la détention ou la transmission d’un patrimoine qui peut faire l’objet d’une d’imposition. </p><p><h5>Savoirs associés</h5></p><p>* Principes généraux. </p>;1;;;;;;;;;
1.4.7.0.0.0;1.4.7.0.0.1;Identifier et expliquer les règles générales de l’imposition du patrimoine.  ;;1;;;;;;;;;
1.4.7.0.0.0;1.4.7.1.0.0;7.1 Impôts locaux ;<h5>Sens et portée de l’étude</h5><p>Au fil du temps, la fiscalité locale a pris une importance croissante et se révèle sensible aux yeux des contribuables. </p><p>Si la contribution économique territoriale relève du domaine de la fiscalité des entreprises et la taxe d’habitation, à l’inverse, de la fiscalité des ménages, la taxe foncière, elle, est susceptible de peser sur les deux catégories de contribuables. Si les règles d’assujettissement sont déterminées par le législateur, en revanche les taux d’imposition, voire certains dispositifs d’exonération, sont de la compétence des collectivités locales. </p><p><h5>Savoirs associés</h5></p><p>* Taxes foncières. </p><p>* Contribution économique territoriale : cotisation foncière des entreprises et cotisation sur la valeur ajoutée des entreprises. </p>;1;;;;;;;;;
1.4.7.1.0.0;1.4.7.1.0.1;Identifier et expliquer le champ d’application, les modalités de calcul et de déclaration de la taxe foncière et de la contribution économique territoriale. ;;1;;;;;;;;;
1.4.7.1.0.0;1.4.7.1.0.2;Déterminer et justifier le mécanisme de plafonnement de la contribution économique territoriale. ;;1;;;;;;;;;
1.4.7.1.0.0;1.4.7.1.0.3;Présenter les modalités de paiement de ces impôts. ;;1;;;;;;;;;
1.4.7.0.0.0;1.4.7.2.0.0;7.2 Droits d’enregistrement ;<h5>Sens et portée de l’étude</h5><p>Ancrés depuis fort longtemps dans le droit fiscal, les droits d’enregistrement frappent les mutations qui portent sur des éléments du patrimoine. Ils concernent aussi bien l’entreprise que le particulier. </p><p><h5>Savoirs associés</h5></p><p>* Règles applicables aux droits d’enregistrement.  - Droits de mutation à titre onéreux sur les cessions d’immeubles, de fonds de commerce et de droits sociaux. </p><p>* Droits d’enregistrement applicables aux apports en société.  </p>;1;;;;;;;;;
1.4.7.2.0.0;1.4.7.2.0.1;Distinguer et qualifier les notions d’apport à titre onéreux et d’apport à titre pur et simple. - Déterminer et expliquer la base d’imposition. - Déterminer et justifier le montant des droits d’enregistrement. ;;1;;;;;;;;;
1.4.7.2.0.0;1.4.7.2.0.2;Justifier pour les immeubles, si la cession est soumise aux droits d’enregistrement ou à la taxe sur la valeur ajoutée. ;;1;;;;;;;;;
1.4.7.0.0.0;1.4.7.3.0.0;7.3 L’impôt sur la fortune immobilière  <h5>Sens et portée de l’étude</h5>;L’impôt sur la fortune immobilière taxe le patrimoine immobilier détenu par les personnes physiques dès lors que sa valeur excède un certain seuil. Cet impôt exige du contribuable un inventaire détaillé de son patrimoine immobilier. <p><h5>Savoirs associés</h5></p><p>* Personnes imposables. </p><p>* Assiette de l’impôt sur la fortune immobilière : biens </p>;1;;;;;;;;;
1.4.7.3.0.0;1.4.7.3.0.1;Expliquer la composition de l’assiette de l’impôt sur la fortune immobilière. ;;1;;;;;;;;;
1.4.7.3.0.0;1.4.7.3.0.2;Déterminer et justifier l’assiette. - Déterminer le montant dû. ;;1;;;;;;;;;
1.4.7.3.0.0;1.4.7.3.0.3;Qualifier et expliquer les particularités liées aux exonérations des biens professionnels. ;;1;;;;;;;;;
1.4.7.3.0.0;1.4.7.3.0.4;Expliquer les modalités de calcul, de déclaration et de paiement. ;;1;;;;;;;;;
1.4.0.0.0.0;1.4.8.0.0.0;8- Notions de contrôle fiscal (5 heures) ;<h5>Sens et portée de l’étude</h5><p>L’administration fiscale est dotée, par la loi fiscale, du pouvoir de contrôler l’application qui est faite de la réglementation et de sanctionner, le cas échéant, les erreurs ou les irrégularités constatées. Le contrôle fiscal peut revêtir plusieurs formes dont notamment la vérification de comptabilité. </p><p><h5>Savoirs associés</h5></p><p>* Les formes de contrôle fiscal. </p><p>* Délais de reprise et de prescription. </p><p>* Rescrit fiscal. </p><p>* Garanties du contribuable. </p><p>* Conséquences du contrôle fiscal. </p><p>* Sanctions fiscales et pénales applicables. - Compétence des tribunaux en matière de contentieux fiscal. </p>;1;;;;;;;;;
1.4.8.0.0.0;1.4.8.0.0.1;Expliquer les principes généraux du contrôle fiscal. - Déterminer les délais de prescription et les garanties du contribuable. ;;1;;;;;;;;;
1.4.8.0.0.0;1.4.8.0.0.2;Déterminer les sanctions des principales infractions aux obligations fiscales. ;;1;;;;;;;;;
1.4.8.0.0.0;1.4.8.0.0.3;Identifier la juridiction compétente en cas de contentieux.  ;;1;;;;;;;;;
;2.0.0.0.0.0;AXE 2 : GESTION COMPTABLE ET FINANCIÈRE ;;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.1;"Rechercher, si besoin calculer et valider une information comptable ou financière ; ";;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.2;"Exploiter une documentation (chiffrée ou non) ; ";;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.3;"Identifier les outils d’analyse adaptés ; ";;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.4;"Exploiter et commenter les résultats obtenus afin de proposer des décisions  à court, moyen et long terme ; ";;1;;;;;;;;;
2.4.8.0.0.0;2.4.8.0.0.5;Rédiger un argumentaire pour conseiller le décideur. ;;1;;;;;;;;;
2.0.0.0.0.0;2.9.0.0.0.0;UE 9 - COMPTABILITÉ  ;;1;;;;;;;;;
2.9.0.0.0.0;2.9.1.0.0.0;1- Introduction (15 heures) ;Présenter la comptabilité à travers son cadre normatif et juridique. ;1;;;;;;;;;
2.9.1.0.0.0;2.9.1.1.0.0;1.1 Histoire, définition et rôle de la comptabilité ;"<h5>Sens et portée de l’étude</h5><p>Définir la comptabilité et ses rôles dans une perspective historique ; préciser son rôle social. </p><p><h5>Savoirs associés</h5></p><p>* Approche historique de la comptabilité, et de ses relations avec l’économie et le droit. </p><p>* Définition de la comptabilité et de ses rôles pour les différents utilisateurs. </p><p>* Présentation et définition de la comptabilité budgétaire et de gestion ainsi que de la gestion financière. </p>";1;;;;;;;;;
2.9.1.1.0.0;2.9.1.1.0.1;Distinguer les différentes dimensions de la comptabilité et exposer leurs liens avec la gestion. ;;1;;;;;;;;;
2.9.1.1.0.0;2.9.1.1.0.2;Exposer les relations de la comptabilité avec l’économie et les branches du droit dont le droit comptable. ;;1;;;;;;;;;
2.9.1.0.0.0;2.9.1.2.0.0;1.2 Normalisation et réglementation comptables ;<h5>Sens et portée de l’étude</h5><p>Apprécier l’intérêt de la normalisation comptable, ses contraintes et ses contingences. </p><p><h5>Savoirs associés</h5></p><p>* Normalisation : définition, acteurs, intérêts et limites. </p><p>* Sources du droit comptable : directives européennes, lois et règlements, recueil des normes comptables.  </p><p>* Présentation du plan comptable général (PCG) : principes comptables, nomenclature et sa logique, systèmes de comptes (abrégé, de base, développé). </p>;1;;;;;;;;;
2.9.1.2.0.0;2.9.1.2.0.1;Identifier et hiérarchiser les sources de la réglementation comptable. ;;1;;;;;;;;;
2.9.1.2.0.0;2.9.1.2.0.2;Justifier l’intérêt de la normalisation comptable. ;;1;;;;;;;;;
2.9.1.2.0.0;2.9.1.2.0.3;Expliquer le rôle du recueil des normes comptables. ;;1;;;;;;;;;
2.9.0.0.0.0;2.9.2.0.0.0;2- Méthode comptable (20 heures) ;Présenter les mécanismes et l’organisation comptable. ;1;;;;;;;;;
2.9.2.0.0.0;2.9.2.1.0.0;2.1 Mécanismes de la technique comptable ;<h5>Sens et portée de l’étude</h5><p>Identifier les flux et leur transcription dans la comptabilité. </p><p><h5>Savoirs associés</h5></p><p>* Flux et stocks. </p><p>* Distinction emplois et ressources.  </p><p>* Principe de la partie double. </p><p>* Passage des flux aux comptes.  </p>;1;;;;;;;;;
2.9.2.1.0.0;2.9.2.1.0.1;Exposer et justifier les mécanismes constitutifs de la technique comptable. ;;1;;;;;;;;;
2.9.2.0.0.0;2.9.2.2.0.0;2.2 Organisation comptable ;<h5>Sens et portée de l’étude</h5><p>Comprendre les mécanismes permettant de passer des écritures comptables à une première approche des documents de synthèse. </p><p><h5>Savoirs associés</h5></p><p>* Structure du système d’information comptable (journal, grand-livre, balance et documents de synthèse). </p><p>* Comptabilité d’engagement et comptabilité de trésorerie. </p><p>* Classification comptable et typologie des comptes. </p><p>* Inventaire permanent et inventaire intermittent. </p>;1;;;;;;;;;
2.9.2.2.0.0;2.9.2.2.0.1;Décrire le processus d’enregistrement des opérations comptables, depuis le journal jusqu’aux documents de synthèse. ;;1;;;;;;;;;
2.9.2.2.0.0;2.9.2.2.0.2;Distinguer les opérations affectant le patrimoine (bilan) de celles affectant l’activité (compte de résultat). - Analyser les impacts de la tenue d’une comptabilité d’engagement sur les enregistrements comptables. ;;1;;;;;;;;;
2.9.2.2.0.0;2.9.2.2.0.3;Passer de la balance aux documents de synthèse. ;;1;;;;;;;;;
2.9.0.0.0.0;2.9.3.0.0.0;3- Analyse comptable des opérations courantes (50 heures) ;Présenter les règles de comptabilisation des principales opérations courantes. ;1;;;;;;;;;
2.9.3.0.0.0;2.9.3.1.0.0;3.1 Opérations courantes réalisées avec les tiers ;"<h5>Sens et portée de l’étude</h5><p>Comprendre les techniques comptables de base appliquées aux opérations économiques courantes. </p><p><h5>Savoirs associés</h5></p><p>* Pièces justificatives comptables et autres documents. </p><p>* Taxe sur la valeur ajoutée (TVA).  </p><p>* Achats et ventes de biens et services comportant : </p><p>*réductions ; </p><p>*frais accessoires ; </p><p>*crédits et les règlements ; -avances et acomptes ; -emballages. </p><p>* Achats et ventes en devises. </p><p>* TVA sur opérations internationales (avec l’Union Européenne et le reste du monde). </p><p>* Opérations relatives au personnel et aux organismes </p>";1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.1;Différencier les pièces justificatives comptables (factures…) des autres documents (devis, bons de commande, pro forma…). ;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.2;Citer les différentes modalités de règlement des dettes et créances, les comptabiliser. - Expliquer le mécanisme de la TVA. ;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.3;Évaluer et comptabiliser le montant de la TVA due ou du crédit de TVA. ;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.4;Distinguer les emballages ayant la nature de charge et ceux ayant la nature d’immobilisation. ;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.5;Évaluer et comptabiliser les transactions courantes dans les comptes individuels. ;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.6;Evaluer et comptabiliser les opérations relatives au personnel et aux organismes sociaux. ;;1;;;;;;;;;
2.9.3.1.0.0;2.9.3.1.0.7;Justifier l’intérêt du rapprochement bancaire, l’établir puis comptabiliser les écritures nécessaires. ;;1;;;;;;;;;
